keyword,Title,Reviews,Review_points,Address,Country,City,State,Website,Phone,Page_URL,Google_id,Place_id,Latitude,Longitude,Category,Main_image,Image_1,Description,Price_Range,Open_Time_Monday,Open_Time_Tuesday,Open_Time_Wednesday,Open_Time_Thursday,Open_Time_Friday,Open_Time_Saturday,Open_Time_Sunday
"restaurant in jacksonville, florida",Terra Gaucha Brazilian Steakhouse - Jacksonville,4988,4.8,"4483 Southside Blvd, Jacksonville, FL 32216, United States",United States,Jacksonville,Florida,http://www.terragaucha.net/,+1 904-551-5920,https://www.google.com/maps/place/Terra+Gaucha+Brazilian+Steakhouse+-+Jacksonville/data=!4m5!3m4!1s0x88e5b57903962fd9:0x5aba681b5d0326ce!8m2!3d30.2635846!4d-81.5565052?authuser=0&hl=en&rclk=1,0x88e5b57903962fd9:0x5aba681b5d0326ce,ChIJ2S-WA3m15YgRziYDXRtoulo,30.2635846,-81.5565052,restaurants,https://lh5.googleusercontent.com/p/AF1QipN6Lv6T8O8Mek-nnR16HKpURn1Ip2V0jbdiOyXt=w408-h408-k-no,https://lh5.googleusercontent.com/p/AF1QipNbqU9utLQWw0ojbgM22yY5lJunmL-oyV3jMFvP=w1024-h960-p-k-no,"Classic churrascaria offering Brazilian meats rodizio-style, with an all-you-can eat salad bar.",$$$,Monday 11:30 AM–2 PM 2023-05-01,Tuesday 11:30 AM–2 PM 2023-05-02,Wednesday 11:30 AM–2 PM 2023-04-26,Thursday 11:30 AM–2 PM 2023-04-27,Friday 11:30 AM–2:30 PM 2023-04-28,Saturday 11:30 AM–10:30 PM 2023-04-29,Sunday 11:30 AM–9 PM 2023-04-30
"restaurant in jacksonville, florida",Town Hall Restaurant Jacksonville,578,4.6,"2012 San Marco Blvd, Jacksonville, FL 32207, United States",United States,Jacksonville,Florida,http://www.townhalljax.com/,+1 904-398-0726,https://www.google.com/maps/place/Town+Hall+Restaurant+Jacksonville/data=!4m5!3m4!1s0x88e5b7a96c303f6b:0x37a742d19723f254!8m2!3d30.303754!4d-81.6538414?authuser=0&hl=en&rclk=1,0x88e5b7a96c303f6b:0x37a742d19723f254,ChIJaz8wbKm35YgRVPIjl9FCpzc,30.303754,-81.6538414,New American restaurant,https://lh5.googleusercontent.com/p/AF1QipNrEn_hxClWfiwahyW3WZnuSUygetxNnUBRe7cK=w408-h473-k-no,https://lh5.googleusercontent.com/p/AF1QipOXL8T_2rL8tGXesDg58g1sX1ag2FQf2UmY-MKW=w1024-h960-p-k-no,"American restaurant serving up beer & wines from around the world, plus a popular daily happy hour.",$$,Monday 4:30–9 PM 2023-05-01,Tuesday 4:30–9 PM 2023-05-02,Wednesday 4:30–9 PM 2023-04-26,Thursday 4:30–9 PM 2023-04-27,Friday 4:30–10 PM 2023-04-28,Saturday 4:30–10 PM 2023-04-29,Sunday 10 AM–2:30 PM 2023-04-30
"restaurant in jacksonville, florida",Hovan Gourmet Mediterranean,1103,4.8,"2005 Park St, Jacksonville, FL 32204, United States",United States,Jacksonville,Florida,https://www.hovan5points.com/,+1 904-381-9394,https://www.google.com/maps/place/Hovan+Gourmet+Mediterranean/data=!4m5!3m4!1s0x88e5b779ec1319f3:0x9ae74e66680f117e!8m2!3d30.314058!4d-81.681653?authuser=0&hl=en&rclk=1,0x88e5b779ec1319f3:0x9ae74e66680f117e,ChIJ8xkT7Hm35YgRfhEPaGZO55o,30.314058,-81.681653,restaurants,https://lh5.googleusercontent.com/p/AF1QipM4_K5f5k-2tLFoIiaX4Giymn4TGWTgX7egDBGb=w408-h317-k-no,https://lh5.googleusercontent.com/p/AF1QipMwAkVfaF2SnF97ISL0OyvPUbsC2DFEf82tikMH=w1024-h960-p-k-no,"Mediterranean fare such as falafel, kebabs & lavash wraps at a bright counter serve with a patio.",$$,Monday 10 AM–9 PM 2023-05-01,Tuesday 10 AM–9 PM 2023-05-02,Wednesday 10 AM–9 PM 2023-04-26,Thursday 10 AM–9 PM 2023-04-27,Friday 10 AM–9 PM 2023-04-28,Saturday 10 AM–5 PM 2023-04-29,Sunday Closed 2023-04-30
"restaurant in jacksonville, florida",Taverna,1388,4.5,"1986 San Marco Blvd, Jacksonville, FL 32207, United States",United States,Jacksonville,Florida,http://www.taverna.restaurant/,+1 904-398-3005,https://www.google.com/maps/place/Taverna/data=!4m5!3m4!1s0x88e5b7a90bde059f:0xec6f61a26ef31158!8m2!3d30.303865!4d-81.6547243?authuser=0&hl=en&rclk=1,0x88e5b7a90bde059f:0xec6f61a26ef31158,ChIJnwXeC6m35YgRWBHzbqJhb-w,30.303865,-81.6547243,restaurants,https://lh5.googleusercontent.com/p/AF1QipMdoHzgt42-pW9iPLaL2NyLcuKWTJyIPNzwhCqC=w408-h306-k-no,https://lh5.googleusercontent.com/p/AF1QipPZ5gjPkeJYM8rsnOBYbPJ43-Tproa6C015RSHS=w1024-h960-p-k-no,Trendy wine bar serving brick-oven pizzas & seasonal Italian & Spanish eats in sleek yet warm digs.,$$,Monday Closed 2023-05-01,Tuesday 11 AM–9 PM 2023-05-02,Wednesday 11 AM–9 PM 2023-04-26,Thursday 11 AM–9 PM 2023-04-27,Friday 11 AM–10 PM 2023-04-28,Saturday 11 AM–10 PM 2023-04-29,Sunday 10 AM–9 PM 2023-04-30
"restaurant in jacksonville, florida",Brick Restaurant,1512,4.4,"3585 St Johns Ave, Jacksonville, FL 32205, United States",United States,Jacksonville,Florida,http://www.brickofavondale.com/,+1 904-387-0606,https://www.google.com/maps/place/Brick+Restaurant/data=!4m5!3m4!1s0x88e5b83afb491617:0xb7e08ad015524225!8m2!3d30.2968438!4d-81.7041981?authuser=0&hl=en&rclk=1,0x88e5b83afb491617:0xb7e08ad015524225,ChIJFxZJ-zq45YgRJUJSFdCK4Lc,30.2968438,-81.7041981,restaurants,https://lh5.googleusercontent.com/p/AF1QipNGJ8litaOC7le-fLOhDt6qhSu3pA2mB0Ir-tTS=w426-h240-k-no,https://lh5.googleusercontent.com/p/AF1QipMzmAlpOMaR8zPoeExWt4GaozqIqkY5WYUZas12=w1024-h960-p-k-no,"Varied American eats served up in a loftlike, brick-walled space with a patio, bar & weekend jazz.",$$,Monday 11 AM–10 PM 2023-05-01,Tuesday 11 AM–10 PM 2023-05-02,Wednesday 11 AM–10 PM 2023-04-26,Thursday 11 AM–10 PM 2023-04-27,Friday 11 AM–11 PM 2023-04-28,Saturday 10 AM–11 PM 2023-04-29,Sunday 10 AM–9 PM 2023-04-30
"restaurant in jacksonville, florida",The Bread & Board,1339,4.5,"100 W Bay St Ste 101, Jacksonville, FL 32202, United States",United States,Jacksonville,Florida,https://thebreadandboard.com/,+1 904-862-6992,https://www.google.com/maps/place/The+Bread+&+Board/data=!4m5!3m4!1s0x88e5b77a03c7b3e9:0xa88bdb54bb7bc2c1!8m2!3d30.3263812!4d-81.6597543?authuser=0&hl=en&rclk=1,0x88e5b77a03c7b3e9:0xa88bdb54bb7bc2c1,ChIJ6bPHA3q35YgRwcJ7u1Tbi6g,30.3263812,-81.6597543,restaurants,https://lh5.googleusercontent.com/p/AF1QipOlrpuGFO5zmM0nRrlD9f0NE3BYUKibU8855LfL=w408-h306-k-no,https://lh5.googleusercontent.com/p/AF1QipMoKJCin-7l7qzO7JhgEJdA1oMoPatJSgqjTIqp=w1024-h960-p-k-no,"Airy, modern joint with outdoor seating offering unique sandwiches, charcuterie boards, beer & wine.",$$,Monday 10:30 AM–9:30 PM 2023-05-01,Tuesday 10:30 AM–9:30 PM 2023-05-02,Wednesday 10:30 AM–9:30 PM 2023-04-26,Thursday 10:30 AM–9:30 PM 2023-04-27,Friday 10:30 AM–10 PM 2023-04-28,Saturday 10:30 AM–10 PM 2023-04-29,Sunday 11 AM–6 PM 2023-04-30
"restaurant in jacksonville, florida",Cuisine 76 & Bar,584,4.2,"1023 Park St, Jacksonville, FL 32204, United States",United States,Jacksonville,Florida,https://cuisine76andbar.com/,+1 904-801-3899,https://www.google.com/maps/place/Cuisine+76+&+Bar/data=!4m5!3m4!1s0x88e5b7062563dc4f:0x93a969323d6bbe5!8m2!3d30.314775!4d-81.6805727?authuser=0&hl=en&rclk=1,0x88e5b7062563dc4f:0x93a969323d6bbe5,ChIJT9xjJQa35YgR5bvWI5OWOgk,30.314775,-81.6805727,restaurants,https://lh5.googleusercontent.com/p/AF1QipN1o_foweYyTxca3P3lTGVykfeRyl9LLF5SjPAB=w408-h408-k-no,https://lh5.googleusercontent.com/p/AF1QipP_xBtgvegk-JLWNjsVKSJ0-20Wb0Ar1j8fGNri=w1024-h960-p-k-no,null,$$,Monday Closed 2023-05-01,Tuesday Closed 2023-05-02,Wednesday 5–10 PM 2023-04-26,Thursday 5–10 PM 2023-04-27,Friday 5–11 PM 2023-04-28,Saturday 4–11 PM 2023-04-29,Sunday 11 AM–10 PM 2023-04-30
"restaurant in jacksonville, florida",Marker 32,1102,4.6,"14549 Beach Blvd, Jacksonville, FL 32250, United States",United States,Jacksonville,Florida,https://marker32.com/contact/,+1 904-223-1534,https://www.google.com/maps/place/Marker+32/data=!4m5!3m4!1s0x88e44a2b955bbd15:0x5d14747d3b6a54d6!8m2!3d30.2892379!4d-81.4321476?authuser=0&hl=en&rclk=1,0x88e44a2b955bbd15:0x5d14747d3b6a54d6,ChIJFb1blStK5IgR1lRqO310FF0,30.2892379,-81.4321476,restaurants,https://lh5.googleusercontent.com/p/AF1QipMoTDLYOexyhCaPpfaetBExBpra7Zn86nFffimZ=w426-h240-k-no,https://lh5.googleusercontent.com/p/AF1QipNTfPNvaCQk9y7JPtIbAcydjqDdNdX_ZTaN_g3P=w1024-h960-p-k-no,Polished eatery with locally sourced seafood & expansive views of the Intracoastal Waterway.,$$$,Monday 5–10 PM 2023-05-01,Tuesday 5–10 PM 2023-05-02,Wednesday 5–10 PM 2023-04-26,Thursday 5–10 PM 2023-04-27,Friday 5–10 PM 2023-04-28,Saturday 5–10 PM 2023-04-29,Sunday 5–9 PM 2023-04-30
"restaurant in jacksonville, florida",The Southern Grill,1920,4.3,"800 Flagler Ave, Jacksonville, FL 32207, United States",United States,Jacksonville,Florida,http://southerngrilljax.com/,+1 904-858-9800,https://www.google.com/maps/place/The+Southern+Grill/data=!4m5!3m4!1s0x88e5b70569c3e4a7:0x96ac4341d6aed6f2!8m2!3d30.3176563!4d-81.6574868?authuser=0&hl=en&rclk=1,0x88e5b70569c3e4a7:0x96ac4341d6aed6f2,ChIJp-TDaQW35YgR8tau1kFDrJY,30.3176563,-81.6574868,Southern restaurant (US),https://lh5.googleusercontent.com/p/AF1QipMWwmowWUMXXaiCgDHnkssVd0G9M_k0hInLYLrG=w408-h270-k-no,https://lh5.googleusercontent.com/p/AF1QipM1X_zyKtPAKPAGHi25imP8G1BSoR2Ikovgp60o=w1024-h960-p-k-no,"Local breakfast & lunch depot serving up hearty Southern eats, including daily specials.",$,Monday 6:30 AM–10 PM 2023-05-01,Tuesday 6:30 AM–10 PM 2023-05-02,Wednesday 6:30 AM–10 PM 2023-04-26,Thursday 6:30 AM–10 PM 2023-04-27,Friday 6:30 AM–10 PM 2023-04-28,Saturday 8 AM–10 PM 2023-04-29,Sunday 8 AM–10 PM 2023-04-30
"restaurant in jacksonville, florida",Matthew's Restaurant,530,4.7,"2107 Hendricks Ave, Jacksonville, FL 32207, United States",United States,Jacksonville,Florida,http://www.matthewsrestaurant.com/,+1 904-396-9922,https://www.google.com/maps/place/Matthew's+Restaurant/data=!4m5!3m4!1s0x88e5b7abd1ad51cd:0xb707f5b5d7ba0744!8m2!3d30.3039563!4d-81.6522607?authuser=0&hl=en&rclk=1,0x88e5b7abd1ad51cd:0xb707f5b5d7ba0744,ChIJzVGt0au35YgRRAe617X1B7c,30.3039563,-81.6522607,restaurants,https://lh5.googleusercontent.com/p/AF1QipMnpgY6Qdurnwu4SKvXeQvmHP9UDWPfiwMFCf3P=w408-h306-k-no,https://lh5.googleusercontent.com/p/AF1QipPc1lHoPFfNIT6MGdQ_rTBFVX35UbzEpKfAMzqX=w1024-h960-p-k-no,Contemporary & elegant option for innovative New American dishes plus an impressive wine list.,$$$$,Monday 4:30–10 PM 2023-05-01,Tuesday 4:30–10 PM 2023-05-02,Wednesday 4:30–10 PM 2023-04-26,Thursday 4:30–10 PM 2023-04-27,Friday 4:30–10 PM 2023-04-28,Saturday 4:30–10 PM 2023-04-29,Sunday Closed 2023-04-30
"restaurant in jacksonville, florida",Austin's Soul Food Restaurant,1467,4.4,"4807 N Main St, Jacksonville, FL 32206, United States",United States,Jacksonville,Florida,https://www.facebook.com/jaxsoulfood/,+1 904-619-7006,https://www.google.com/maps/place/Austin's+Soul+Food+Restaurant/data=!4m5!3m4!1s0x88e5b0deee49b393:0x664a11390b89f42c!8m2!3d30.368277!4d-81.6518619?authuser=0&hl=en&rclk=1,0x88e5b0deee49b393:0x664a11390b89f42c,ChIJk7NJ7t6w5YgRLPSJCzkRSmY,30.368277,-81.6518619,Soul food restaurant,https://lh5.googleusercontent.com/p/AF1QipOTDDoy62NXBffJ6ZLc8sCme4Sr1WOp1ZaHsxqN=w408-h544-k-no,https://lh5.googleusercontent.com/p/AF1QipPNwHV6qC945CfmJdmqrF6BwSxXUQyg7ndjUDLm=w1024-h960-p-k-no,"Unfussy counter-serve eatery doling out fried chicken, BBQ ribs, greens & other hearty comfort eats.",$,Monday Closed 2023-05-01,Tuesday Closed 2023-05-02,Wednesday Closed 2023-04-26,Thursday 11 AM–7 PM 2023-04-27,Friday 11 AM–7 PM 2023-04-28,Saturday 11 AM–7 PM 2023-04-29,Sunday 11 AM–7 PM 2023-04-30
"restaurant in jacksonville, florida",Arepa Please,1013,4.7,"474 Riverside Ave, Jacksonville, FL 32202, United States",United States,Jacksonville,Florida,https://www.arepaplease.com/,+1 904-356-8055,https://www.google.com/maps/place/Arepa+Please/data=!4m5!3m4!1s0x88e5b7ab84a92d23:0x9e7ce94a414224a7!8m2!3d30.3208163!4d-81.674764?authuser=0&hl=en&rclk=1,0x88e5b7ab84a92d23:0x9e7ce94a414224a7,ChIJIy2phKu35YgRpyRCQUrpfJ4,30.3208163,-81.674764,restaurants,https://lh5.googleusercontent.com/p/AF1QipMWaTXb9Nx0mLE2_mZFAqpe6zFucBxw5fm7P790=w408-h312-k-no,https://lh5.googleusercontent.com/p/AF1QipOGzGrAuipdqr_gqgNcCijCTrl91kvMmzbwkaK-=w1024-h960-p-k-no,"Relaxed venture with a hip vibe focusing on grilled food, coffee & other South American plates.",$,Monday 9 AM–8 PM 2023-05-01,Tuesday 9 AM–8 PM 2023-05-02,Wednesday 9 AM–8 PM 2023-04-26,Thursday 9 AM–8 PM 2023-04-27,Friday 9 AM–8 PM 2023-04-28,Saturday 10 AM–8 PM 2023-04-29,Sunday 10 AM–8 PM 2023-04-30
"restaurant in jacksonville, florida",The Cummer Café,97,4.4,"829 Riverside Ave, Jacksonville, FL 32204, United States",United States,Jacksonville,Florida,http://www.cummermuseum.org/visit/cafe,+1 904-899-6022,https://www.google.com/maps/place/The+Cummer+Café/data=!4m5!3m4!1s0x88e5b77131d5379d:0x5e22a74468df53ec!8m2!3d30.3156098!4d-81.6766779?authuser=0&hl=en&rclk=1,0x88e5b77131d5379d:0x5e22a74468df53ec,ChIJnTfVMXG35YgR7FPfaESnIl4,30.3156098,-81.6766779,restaurants,https://lh5.googleusercontent.com/p/AF1QipPOivHZYKjQXWKmbmLCjLrt6M8NTgQ2gsLlLPsy=w408-h408-k-no,https://lh5.googleusercontent.com/p/AF1QipOlhAVqv3eLLMUpWK1dTcfTWtty5ZGsNlkm9hwX=w1024-h960-p-k-no,null,None,Monday Closed 2023-05-01,Tuesday 11 AM–3 PM 2023-05-02,Wednesday 11 AM–3 PM 2023-04-26,Thursday 11 AM–3 PM 2023-04-27,Friday 11 AM–3 PM 2023-04-28,Saturday 11 AM–3 PM 2023-04-29,Sunday 12–3 PM 2023-04-30
"restaurant in jacksonville, florida",Fox Restaurant,1105,4.6,"3580 St Johns Ave, Jacksonville, FL 32205, United States",United States,Jacksonville,Florida,https://facebook.com/thefoxrestaurant/,+1 904-387-2669,https://www.google.com/maps/place/Fox+Restaurant/data=!4m5!3m4!1s0x88e5b83ae3f79c37:0x67002e2a06e559e2!8m2!3d30.2965848!4d-81.7037116?authuser=0&hl=en&rclk=1,0x88e5b83ae3f79c37:0x67002e2a06e559e2,ChIJN5z34zq45YgR4lnlBiouAGc,30.2965848,-81.7037116,restaurants,https://lh5.googleusercontent.com/p/AF1QipMIxczOeM0l08RE0LZrfsrpv-mRdKwYsRyKFalA=w408-h326-k-no,https://lh5.googleusercontent.com/p/AF1QipMGL2xconmQVY-9nVUZGb9SHXW5RNT2EO8NMP8O=w1024-h960-p-k-no,Classic American fare dished up for breakfast & lunch in a busy diner with a vintage feel.,$,Monday 7 AM–2:30 PM 2023-05-01,Tuesday 7 AM–2:30 PM 2023-05-02,Wednesday 7 AM–2:30 PM 2023-04-26,Thursday 7 AM–2:30 PM 2023-04-27,Friday 7 AM–2:30 PM 2023-04-28,Saturday 7 AM–2:30 PM 2023-04-29,Sunday 8 AM–2 PM 2023-04-30
"restaurant in jacksonville, florida",Southern Charm,601,4.6,"3566 St Augustine Rd, Jacksonville, FL 32207, United States",United States,Jacksonville,Florida,null,+1 904-517-3637,https://www.google.com/maps/place/Southern+Charm/data=!4m5!3m4!1s0x88e5b64ba4563b97:0x5fbb61f39598f595!8m2!3d30.2877548!4d-81.6441341?authuser=0&hl=en&rclk=1,0x88e5b64ba4563b97:0x5fbb61f39598f595,ChIJlztWpEu25YgRlfWYlfNhu18,30.2877548,-81.6441341,Southern restaurant (US),https://lh5.googleusercontent.com/p/AF1QipMga5H3b3eO_9cy9YRBlo-BcPbRcP7pxDDcpufC=w408-h306-k-no,https://lh5.googleusercontent.com/p/AF1QipOlcMCEUAWE2zTyxQzrjJEa37_MD_FrlzSJq2FZ=w1024-h960-p-k-no,Country-style barbecue & seafood in a no-fuss eatery with weekend & lunch buffet specials.,$$,Monday Closed 2023-05-01,Tuesday 11:30 AM–2:30 PM 2023-05-02,Wednesday 11:30 AM–2 PM 2023-04-26,Thursday 11:30 AM–2 PM 2023-04-27,Friday 11:30 AM–2 PM 2023-04-28,Saturday 6:30–8 PM 2023-04-29,Sunday Closed 2023-04-30
"restaurant in jacksonville, florida",The Olive Tree Mediterranean Grille,595,4.8,"1705 Hendricks Ave, Jacksonville, FL 32207, United States",United States,Jacksonville,Florida,http://www.theolivetreemediterraneangrille.com/,+1 904-396-2250,https://www.google.com/maps/place/The+Olive+Tree+Mediterranean+Grille/data=!4m5!3m4!1s0x88e5b70766c51f71:0x96d0f8d3a4035a63!8m2!3d30.3080298!4d-81.6541796?authuser=0&hl=en&rclk=1,0x88e5b70766c51f71:0x96d0f8d3a4035a63,ChIJcR_FZge35YgRY1oDpNP40JY,30.3080298,-81.6541796,restaurants,https://lh5.googleusercontent.com/p/AF1QipMdg0m-BqguwQD_PHeRCXNUIHC5LVfP0sdIWzmh=w408-h544-k-no,https://lh5.googleusercontent.com/p/AF1QipPYCHYhVdcS3qR7JB3Mp6uzCIH3d5eTUEai_LSY=w1024-h960-p-k-no,"Family-run counter-service option for homemade Mediterranean cuisine favorites, plus beer & hookahs.",$,Monday 10:30 AM–8:30 PM 2023-05-01,Tuesday 10:30 AM–8:30 PM 2023-05-02,Wednesday 10:30 AM–8:30 PM 2023-04-26,Thursday 10:30 AM–8:30 PM 2023-04-27,Friday 10:30 AM–8:30 PM 2023-04-28,Saturday 11 AM–4 PM 2023-04-29,Sunday Closed 2023-04-30
"restaurant in jacksonville, florida",Chart House,1615,4.2,"1501 Riverplace Blvd, Jacksonville, FL 32207, United States",United States,Jacksonville,Florida,https://www.chart-house.com/location/chart-house-jacksonville-fl/,+1 904-398-3353,https://www.google.com/maps/place/Chart+House/data=!4m5!3m4!1s0x88e5b70528e72815:0xadbdbe249608bf36!8m2!3d30.3182185!4d-81.6537196?authuser=0&hl=en&rclk=1,0x88e5b70528e72815:0xadbdbe249608bf36,ChIJFSjnKAW35YgRNr8IliS-va0,30.3182185,-81.6537196,restaurants,https://lh5.googleusercontent.com/p/AF1QipOmoQP42fXBxSQSrLdCOXbXvvE2O5rJmJK6hicZ=w462-h240-k-no,https://lh5.googleusercontent.com/p/AF1QipPC-M3lfP2DuNlvnrUBXONEea_IUCGJE_51DMyR=w1024-h960-p-k-no,High-end chain eatery serving seafood & steakhouse fare in a classy setting with views.,$$$,Monday 4:30–9:30 PM 2023-05-01,Tuesday 4:30–9:30 PM 2023-05-02,Wednesday 4:30–9:30 PM 2023-04-26,Thursday 4:30–9:30 PM 2023-04-27,Friday 4:30–10 PM 2023-04-28,Saturday 4:30–10 PM 2023-04-29,Sunday 4:30–9 PM 2023-04-30
"restaurant in jacksonville, florida",13 Gypsies,355,4.6,"887 Stockton St, Jacksonville, FL 32204, United States",United States,Jacksonville,Florida,http://www.13gypsies.com/,+1 904-389-0330,https://www.google.com/maps/place/13+Gypsies/data=!4m5!3m4!1s0x88e5b77e70ce003f:0x64ff0fd11cca072a!8m2!3d30.315061!4d-81.6891814?authuser=0&hl=en&rclk=1,0x88e5b77e70ce003f:0x64ff0fd11cca072a,ChIJPwDOcH635YgRKgfKHNEP_2Q,30.315061,-81.6891814,restaurants,https://lh5.googleusercontent.com/p/AF1QipP4SjlRCK1F2shxX8h28Asz3DgfIiAL4MjSHjuR=w408-h306-k-no,https://lh5.googleusercontent.com/p/AF1QipP4SjlRCK1F2shxX8h28Asz3DgfIiAL4MjSHjuR=w1024-h960-p-k-no,An eclectic menu with a Spanish focus is the highlight at this tiny spot with a minimalist interior.,$$,Monday Closed 2023-05-01,Tuesday 5–9 PM 2023-05-02,Wednesday 5–9 PM 2023-04-26,Thursday 5–9 PM 2023-04-27,Friday 5–10 PM 2023-04-28,Saturday 5–10 PM 2023-04-29,Sunday Closed 2023-04-30
"restaurant in jacksonville, florida",Biscottis,1294,4.6,"3556 St Johns Ave, Jacksonville, FL 32205, United States",United States,Jacksonville,Florida,https://biscottis.net/,+1 904-387-2060,https://www.google.com/maps/place/Biscottis/data=!4m5!3m4!1s0x88e5b83adc994959:0xd3c6853b26f1a746!8m2!3d30.2970393!4d-81.70329?authuser=0&hl=en&rclk=1,0x88e5b83adc994959:0xd3c6853b26f1a746,ChIJWUmZ3Dq45YgRRqfxJjuFxtM,30.2970393,-81.70329,restaurants,https://lh5.googleusercontent.com/p/AF1QipOrvb6c4if_3TQPdT8bJTn_Op4TiEEhRVYrnTLc=w408-h306-k-no,https://lh5.googleusercontent.com/p/AF1QipNN4v5OeCFO_Aq7VFFMGEhnKVdXC8ELCZ-u3yWL=w1024-h960-p-k-no,"Convivial bistro serving small plates, sandwiches, salads & brunch in a historic, brick-lined space.",$$,Monday 10:30 AM–10 PM 2023-05-01,Tuesday 10:30 AM–10 PM 2023-05-02,Wednesday 10:30 AM–10 PM 2023-04-26,Thursday 10:30 AM–10 PM 2023-04-27,Friday 10:30 AM–12 AM 2023-04-28,Saturday 8 AM–12 AM 2023-04-29,Sunday 8 AM–9 PM 2023-04-30
"restaurant in jacksonville, florida",Indochine Downtown,843,4.4,"21 E Adams St #200, Jacksonville, FL 32202, United States",United States,Jacksonville,Florida,http://www.indochinejax.com/,+1 904-598-5303,https://www.google.com/maps/place/Indochine+Downtown/data=!4m5!3m4!1s0x88e5b7184b029883:0x6feae67836a47530!8m2!3d30.3277556!4d-81.6568?authuser=0&hl=en&rclk=1,0x88e5b7184b029883:0x6feae67836a47530,ChIJg5gCSxi35YgRMHWkNnjm6m8,30.3277556,-81.6568,restaurants,https://lh5.googleusercontent.com/p/AF1QipPKL-7lWHqPRFxa026UOlbf1dMfoWzxMn1Vhptb=w408-h306-k-no,https://lh5.googleusercontent.com/p/AF1QipMU6FMH_NT86yldoOIK2dCYRPBjXKescy7ofa-C=w1024-h960-p-k-no,Buzzy upstairs eatery serves Asian dishes spiced-to-order in loftlike digs lined with Eastern art.,$$,Monday 11 AM–9:30 PM 2023-05-01,Tuesday 11 AM–9:30 PM 2023-05-02,Wednesday 11 AM–9:30 PM 2023-04-26,Thursday 11 AM–9:30 PM 2023-04-27,Friday 11 AM–10 PM 2023-04-28,Saturday 5–10 PM 2023-04-29,Sunday 5–9 PM 2023-04-30
"restaurant in jacksonville, florida",Blue Fish Restaurant and Oyster Bar,1752,4.3,"3551 St Johns Ave, Jacksonville, FL 32205, United States",United States,Jacksonville,Florida,http://bluefishjax.com/,+1 904-387-0700,https://www.google.com/maps/place/Blue+Fish+Restaurant+and+Oyster+Bar/data=!4m5!3m4!1s0x88e5b83aea07d439:0xc80c15734a452deb!8m2!3d30.2974098!4d-81.7034407?authuser=0&hl=en&rclk=1,0x88e5b83aea07d439:0xc80c15734a452deb,ChIJOdQH6jq45YgR6y1FSnMVDMg,30.2974098,-81.7034407,restaurants,https://lh5.googleusercontent.com/p/AF1QipM-e5nqUG57e9SeJJrqLweavn70Cx_DpLccSsUk=w408-h306-k-no,https://lh5.googleusercontent.com/p/AF1QipPsnoHWjvrHRF-EawYLIhQJoLaEcC49KXbEfURe=w1024-h960-p-k-no,"Bustling American eatery draws a crowd with seafood, a raw bar & happy hour in an upscale setting.",$$,Monday 11 AM–10 PM 2023-05-01,Tuesday 11 AM–10 PM 2023-05-02,Wednesday 11 AM–10 PM 2023-04-26,Thursday 11 AM–10 PM 2023-04-27,Friday 11 AM–11 PM 2023-04-28,Saturday 10:30 AM–11 PM 2023-04-29,Sunday 10:30 AM–10 PM 2023-04-30
"restaurant in jacksonville, florida",Bistro AIX,980,4.3,"1440 San Marco Blvd, Jacksonville, FL 32207, United States",United States,Jacksonville,Florida,http://bistrox.com/,+1 904-398-1949,https://www.google.com/maps/place/Bistro+AIX/data=!4m5!3m4!1s0x88e5b708fb932a87:0xa75855a8959bbb69!8m2!3d30.3111667!4d-81.6607167?authuser=0&hl=en&rclk=1,0x88e5b708fb932a87:0xa75855a8959bbb69,ChIJhyqT-wi35YgRabublahVWKc,30.3111667,-81.6607167,restaurants,https://lh5.googleusercontent.com/p/AF1QipPXUD7KcpO2mlzp3MUDR-Cw9iXqDIxszAcTrAwi=w408-h270-k-no,https://lh5.googleusercontent.com/p/AF1QipPXUD7KcpO2mlzp3MUDR-Cw9iXqDIxszAcTrAwi=w1024-h960-p-k-no,"Trendy bistro serving innovative French dishes in a room with mirrors, antiques & an open kitchen.",$$$,Monday 11:30 AM–10 PM 2023-05-01,Tuesday 11:30 AM–10 PM 2023-05-02,Wednesday 11:30 AM–10 PM 2023-04-26,Thursday 11:30 AM–10 PM 2023-04-27,Friday 11:30 AM–10:30 PM 2023-04-28,Saturday 5–11 PM 2023-04-29,Sunday Closed 2023-04-30
